population,households,total_rooms
3538.0,1083.0,7116.0
868.0,275.0,1620.0
2283.0,759.0,3859.0
1526.0,353.0,1943.0
1328.0,523.0,2221.0
993.0,403.0,1994.0
619.0,194.0,907.0
1839.0,877.0,3595.0
903.0,329.0,1328.0
541.0,138.0,683.0
1329.0,352.0,1596.0
1546.0,469.0,2038.0
1279.0,290.0,1447.0
1890.0,448.0,2110.0
1268.0,437.0,2474.0
2112.0,813.0,5005.0
398.0,157.0,1020.0
753.0,275.0,1745.0
1063.0,437.0,2981.0
1851.0,674.0,3838.0
531.0,206.0,1354.0
1540.0,648.0,3436.0
986.0,439.0,2234.0
1045.0,432.0,2419.0
1558.0,528.0,3868.0
693.0,253.0,1640.0
674.0,267.0,1694.0
980.0,372.0,2267.0
1059.0,380.0,2726.0
1036.0,437.0,2535.0
764.0,373.0,1885.0
1220.0,508.0,3134.0
633.0,247.0,1594.0
1688.0,725.0,3908.0
1236.0,659.0,3320.0
816.0,267.0,1467.0
909.0,412.0,2297.0
1401.0,623.0,3585.0
667.0,225.0,1401.0
1034.0,338.0,2731.0
1877.0,622.0,5131.0
697.0,226.0,1980.0
862.0,303.0,2125.0
1769.0,845.0,4307.0
1179.0,360.0,2461.0
1151.0,387.0,2662.0
721.0,243.0,1446.0
1227.0,588.0,3359.0
676.0,295.0,1523.0
268.0,29.0,249.0
1475.0,668.0,3264.0
5359.0,2731.0,12139.0
478.0,199.0,1077.0
1803.0,667.0,3308.0
2338.0,1037.0,4353.0
648.0,203.0,1332.0
1239.0,431.0,2874.0
980.0,297.0,1966.0
995.0,359.0,2352.0
989.0,329.0,2250.0
1110.0,435.0,2454.0
751.0,230.0,1471.0
870.0,281.0,1778.0
1344.0,458.0,2837.0
1816.0,744.0,3350.0
2202.0,729.0,3425.0
4131.0,1524.0,6854.0
1951.0,596.0,2492.0
1544.0,617.0,2583.0
3689.0,1459.0,6597.0
2899.0,1192.0,6341.0
1869.0,503.0,2584.0
1131.0,425.0,1298.0
800.0,291.0,1302.0
742.0,221.0,1005.0
1618.0,350.0,1568.0
1504.0,324.0,1527.0
1040.0,242.0,1040.0
928.0,333.0,1340.0
546.0,164.0,870.0
1906.0,640.0,3374.0
657.0,198.0,1185.0
922.0,340.0,1937.0
826.0,470.0,1978.0
1054.0,329.0,1858.0
794.0,322.0,1722.0
1008.0,368.0,1928.0
248.0,83.0,452.0
718.0,261.0,1504.0
1079.0,398.0,2301.0
1376.0,540.0,2773.0
1473.0,520.0,2647.0
1512.0,541.0,2668.0
988.0,332.0,2076.0
405.0,121.0,773.0
598.0,174.0,1275.0
1779.0,622.0,3677.0
1072.0,342.0,2485.0
1113.0,357.0,2522.0
921.0,307.0,2007.0
984.0,309.0,2170.0
2302.0,850.0,5218.0
1848.0,759.0,3891.0
1660.0,576.0,2941.0
1044.0,375.0,2053.0
677.0,274.0,1410.0
914.0,412.0,2178.0
1196.0,487.0,2603.0
1590.0,406.0,2302.0
889.0,294.0,1606.0
1599.0,609.0,3229.0
697.0,282.0,1576.0
786.0,334.0,1833.0
1308.0,461.0,2438.0
1155.0,426.0,2317.0
1542.0,470.0,2597.0
1107.0,416.0,2143.0
1313.0,402.0,2065.0
1096.0,371.0,2036.0
874.0,308.0,1960.0
717.0,237.0,1239.0
1116.0,378.0,1975.0
1293.0,357.0,1745.0
887.0,276.0,1224.0
1715.0,530.0,2557.0
1485.0,401.0,1823.0
2316.0,751.0,3214.0
1461.0,397.0,2001.0
975.0,253.0,1148.0
817.0,349.0,1339.0
409.0,123.0,602.0
1199.0,402.0,1747.0
2449.0,677.0,2741.0
1976.0,478.0,2080.0
1152.0,323.0,1219.0
1732.0,454.0,1780.0
1544.0,441.0,2249.0
2331.0,690.0,3402.0
1713.0,557.0,2424.0
1375.0,405.0,2120.0
1520.0,364.0,2003.0
1969.0,500.0,2281.0
2452.0,581.0,2769.0
1414.0,347.0,1852.0
1283.0,404.0,1613.0
1279.0,289.0,1627.0
2830.0,603.0,2402.0
726.0,183.0,775.0
1311.0,352.0,1597.0
269.0,75.0,177.0
752.0,182.0,572.0
4983.0,1293.0,4909.0
1857.0,428.0,1572.0
850.0,198.0,778.0
942.0,245.0,1197.0
1239.0,402.0,1988.0
1843.0,538.0,2462.0
1427.0,370.0,1554.0
733.0,243.0,1210.0
4119.0,1035.0,4492.0
3034.0,691.0,2308.0
905.0,242.0,1091.0
1307.0,292.0,1018.0
1090.0,308.0,1382.0
2536.0,648.0,2451.0
6666.0,1456.0,6311.0
455.0,196.0,557.0
6626.0,1481.0,5684.0
3528.0,887.0,3245.0
1396.0,364.0,1513.0
3537.0,824.0,2343.0
3481.0,726.0,2510.0
1300.0,287.0,957.0
2481.0,484.0,2019.0
988.0,228.0,1258.0
2991.0,655.0,2286.0
722.0,166.0,531.0
1570.0,297.0,1022.0
3160.0,620.0,2127.0
2184.0,574.0,1778.0
1062.0,277.0,1370.0
3775.0,955.0,4089.0
2758.0,699.0,2873.0
1337.0,263.0,1252.0
920.0,199.0,1084.0
1011.0,344.0,1516.0
3818.0,712.0,2469.0
1043.0,229.0,1058.0
1527.0,344.0,1734.0
1492.0,342.0,1619.0
21.0,9.0,21.0
3792.0,817.0,2929.0
2050.0,508.0,1610.0
1557.0,370.0,1359.0
1511.0,309.0,1345.0
1717.0,368.0,1135.0
1145.0,265.0,991.0
2932.0,568.0,2464.0
5041.0,1408.0,6175.0
1139.0,418.0,3113.0
1525.0,566.0,4062.0
1215.0,413.0,2415.0
986.0,374.0,2142.0
880.0,339.0,2321.0
620.0,201.0,1430.0
970.0,319.0,2405.0
1897.0,700.0,4915.0
1022.0,395.0,2676.0
930.0,364.0,2539.0
621.0,210.0,1449.0
529.0,231.0,1213.0
573.0,210.0,1271.0
1015.0,329.0,1621.0
1686.0,607.0,3595.0
1282.0,432.0,2569.0
1037.0,363.0,1997.0
1018.0,322.0,1786.0
857.0,269.0,1505.0
1422.0,438.0,2765.0
1126.0,382.0,1854.0
868.0,295.0,1717.0
1218.0,347.0,1840.0
988.0,307.0,1810.0
853.0,271.0,1983.0
4353.0,1482.0,10626.0
941.0,303.0,2260.0
668.0,239.0,1473.0
859.0,302.0,2031.0
680.0,225.0,1602.0
609.0,224.0,1477.0
665.0,224.0,1493.0
757.0,255.0,1676.0
1268.0,478.0,3296.0
1240.0,370.0,3008.0
1094.0,402.0,2686.0
618.0,226.0,1376.0
1409.0,534.0,3646.0
1219.0,429.0,2890.0
825.0,254.0,2061.0
798.0,243.0,2176.0
1467.0,582.0,4269.0
1699.0,715.0,5012.0
1985.0,456.0,2230.0
1740.0,492.0,2553.0
1345.0,391.0,1870.0
559.0,135.0,568.0
703.0,221.0,1193.0
607.0,271.0,1401.0
1118.0,311.0,1521.0
1641.0,436.0,2076.0
1377.0,417.0,2195.0
828.0,237.0,1280.0
1035.0,312.0,1790.0
1012.0,377.0,2203.0
1700.0,579.0,3457.0
737.0,287.0,1678.0
1398.0,409.0,1750.0
902.0,361.0,2168.0
1434.0,490.0,3571.0
891.0,337.0,2357.0
1309.0,488.0,3094.0
753.0,330.0,1774.0
421.0,202.0,1111.0
1484.0,569.0,3374.0
1453.0,549.0,2837.0
1537.0,481.0,2344.0
603.0,226.0,1464.0
1551.0,608.0,2705.0
777.0,317.0,1835.0
966.0,345.0,1784.0
996.0,329.0,1700.0
1681.0,504.0,2667.0
2112.0,653.0,2757.0
1000.0,323.0,1493.0
1056.0,276.0,1054.0
3117.0,584.0,2612.0
1474.0,415.0,1711.0
1661.0,441.0,2471.0
925.0,261.0,1284.0
674.0,255.0,1508.0
545.0,209.0,1276.0
696.0,249.0,1576.0
571.0,278.0,1721.0
229.0,164.0,821.0
2546.0,773.0,2776.0
227.0,148.0,407.0
273.0,111.0,275.0
2258.0,594.0,1925.0
698.0,172.0,806.0
2073.0,540.0,2384.0
2869.0,769.0,2598.0
2135.0,578.0,2410.0
1024.0,300.0,930.0
1329.0,457.0,1962.0
2846.0,784.0,2973.0
1716.0,544.0,2687.0
1337.0,590.0,2162.0
579.0,321.0,1125.0
855.0,383.0,1256.0
971.0,652.0,1896.0
1449.0,524.0,1843.0
940.0,398.0,1762.0
2050.0,692.0,2682.0
1095.0,390.0,1665.0
673.0,212.0,557.0
1005.0,443.0,1671.0
1252.0,554.0,2099.0
739.0,323.0,1119.0
1363.0,495.0,2948.0
984.0,364.0,1872.0
1024.0,292.0,1596.0
1107.0,410.0,1787.0
1131.0,458.0,2875.0
1235.0,469.0,2795.0
2296.0,899.0,4505.0
1308.0,467.0,2166.0
1229.0,444.0,3158.0
1101.0,438.0,2489.0
852.0,306.0,1353.0
1038.0,438.0,1950.0
1186.0,559.0,2193.0
984.0,384.0,1760.0
1211.0,422.0,2218.0
1412.0,498.0,2863.0
543.0,211.0,978.0
782.0,343.0,1442.0
1713.0,620.0,3490.0
150.0,55.0,271.0
268.0,110.0,670.0
688.0,260.0,1467.0
942.0,353.0,2199.0
730.0,276.0,1804.0
970.0,437.0,2459.0
672.0,234.0,1095.0
1668.0,628.0,3200.0
142.0,31.0,238.0
1903.0,560.0,2923.0
431.0,187.0,1282.0
377.0,145.0,1238.0
733.0,291.0,1897.0
1149.0,535.0,2690.0
1457.0,536.0,3092.0
749.0,327.0,1345.0
1287.0,625.0,3066.0
810.0,308.0,2401.0
3001.0,1505.0,6262.0
1417.0,643.0,3298.0
981.0,328.0,2337.0
1718.0,947.0,3420.0
1500.0,380.0,2099.0
2511.0,1359.0,5465.0
1658.0,965.0,3559.0
4210.0,2565.0,10239.0
1694.0,949.0,3404.0
755.0,414.0,1499.0
454.0,181.0,543.0
361.0,105.0,403.0
816.0,233.0,1551.0
973.0,446.0,3039.0
759.0,305.0,2257.0
1057.0,424.0,2734.0
1007.0,420.0,2902.0
1131.0,465.0,3039.0
1143.0,465.0,2763.0
947.0,451.0,2443.0
1337.0,631.0,4003.0
924.0,365.0,2826.0
1109.0,423.0,3156.0
1505.0,783.0,3569.0
1650.0,741.0,4438.0
430.0,213.0,824.0
975.0,327.0,2935.0
900.0,303.0,2476.0
1152.0,347.0,2954.0
956.0,279.0,2907.0
1057.0,364.0,2787.0
1102.0,345.0,2568.0
1153.0,414.0,2742.0
754.0,257.0,1917.0
693.0,248.0,1745.0
1231.0,409.0,2966.0
1601.0,539.0,3783.0
636.0,211.0,1835.0
749.0,260.0,2234.0
413.0,139.0,788.0
807.0,282.0,1598.0
1284.0,433.0,2638.0
779.0,286.0,1713.0
1992.0,853.0,3787.0
2273.0,949.0,4465.0
1194.0,531.0,2201.0
802.0,277.0,1554.0
1541.0,562.0,2921.0
757.0,317.0,1685.0
1627.0,533.0,2869.0
419.0,156.0,832.0
1494.0,523.0,2628.0
927.0,354.0,1969.0
1500.0,527.0,2830.0
1231.0,482.0,2966.0
764.0,289.0,1883.0
792.0,294.0,1788.0
1317.0,495.0,3367.0
753.0,284.0,2131.0
1329.0,490.0,2812.0
785.0,319.0,2124.0
1103.0,414.0,2057.0
1435.0,568.0,2918.0
1396.0,703.0,2742.0
2773.0,1102.0,3862.0
2153.0,772.0,3050.0
2622.0,934.0,3447.0
755.0,328.0,1780.0
2478.0,1107.0,4670.0
2290.0,790.0,4061.0
1427.0,535.0,3367.0
1927.0,795.0,4325.0
930.0,351.0,2375.0
704.0,306.0,1746.0
363.0,158.0,1000.0
2719.0,1402.0,6119.0
742.0,429.0,1810.0
725.0,296.0,1518.0
848.0,311.0,1789.0
940.0,484.0,2231.0
995.0,459.0,2246.0
1314.0,532.0,2618.0
1847.0,830.0,3856.0
2639.0,1079.0,5715.0
632.0,234.0,1091.0
892.0,447.0,1758.0
2370.0,932.0,4971.0
1922.0,652.0,4444.0
2411.0,933.0,4073.0
1456.0,382.0,1935.0
1238.0,403.0,2203.0
1122.0,425.0,1722.0
2277.0,828.0,3514.0
941.0,256.0,1053.0
2446.0,787.0,3697.0
2934.0,1014.0,4164.0
1547.0,460.0,1745.0
2909.0,1034.0,3988.0
1110.0,346.0,1433.0
2937.0,796.0,2999.0
523.0,170.0,695.0
1454.0,456.0,2012.0
3518.0,1296.0,4870.0
662.0,210.0,700.0
1936.0,687.0,2562.0
1367.0,446.0,1931.0
3620.0,1445.0,6010.0
1249.0,309.0,1379.0
949.0,250.0,1068.0
1517.0,463.0,2352.0
1352.0,433.0,1937.0
2109.0,738.0,3090.0
1628.0,617.0,2578.0
1262.0,511.0,2253.0
1153.0,400.0,2178.0
543.0,185.0,676.0
1605.0,533.0,2679.0
1183.0,364.0,1904.0
1330.0,396.0,1889.0
1343.0,386.0,1716.0
745.0,222.0,855.0
986.0,336.0,1513.0
1165.0,328.0,1430.0
769.0,231.0,1003.0
829.0,273.0,1460.0
1977.0,636.0,2894.0
3985.0,1240.0,4510.0
1434.0,520.0,2822.0
1829.0,642.0,3172.0
945.0,467.0,2350.0
779.0,205.0,1106.0
698.0,209.0,1130.0
2719.0,913.0,3603.0
980.0,282.0,1437.0
1010.0,367.0,1782.0
2814.0,972.0,3848.0
1883.0,607.0,2517.0
1565.0,563.0,2433.0
1404.0,424.0,1880.0
1410.0,389.0,1770.0
820.0,244.0,1050.0
965.0,327.0,1190.0
1590.0,568.0,1714.0
1870.0,578.0,2130.0
4945.0,1535.0,5137.0
3072.0,870.0,3215.0
2221.0,703.0,2609.0
656.0,215.0,1036.0
1246.0,422.0,2390.0
706.0,238.0,1339.0
887.0,331.0,1983.0
1063.0,334.0,1626.0
1651.0,561.0,2994.0
2118.0,754.0,3836.0
940.0,200.0,1072.0
2517.0,874.0,3855.0
2163.0,701.0,4284.0
785.0,275.0,1675.0
3062.0,1096.0,5478.0
1939.0,754.0,3362.0
1783.0,653.0,3287.0
1130.0,365.0,1692.0
3496.0,1036.0,5257.0
1879.0,595.0,3229.0
954.0,349.0,1880.0
1308.0,412.0,1729.0
800.0,281.0,1137.0
1304.0,378.0,1526.0
1148.0,368.0,1273.0
1750.0,514.0,2416.0
2208.0,574.0,2628.0
481.0,128.0,593.0
1058.0,235.0,1036.0
1188.0,330.0,1349.0
1255.0,308.0,1179.0
1073.0,278.0,1270.0
1383.0,338.0,1240.0
3816.0,931.0,3661.0
709.0,170.0,794.0
3817.0,1042.0,3437.0
568.0,160.0,726.0
1032.0,258.0,1054.0
2264.0,511.0,1980.0
3485.0,827.0,3230.0
3273.0,1131.0,5841.0
1163.0,258.0,1146.0
3100.0,725.0,2852.0
1492.0,366.0,1463.0
1700.0,410.0,1547.0
1379.0,363.0,1764.0
2975.0,715.0,3559.0
1296.0,304.0,1495.0
3842.0,1276.0,5580.0
824.0,271.0,1543.0
1729.0,529.0,3436.0
2264.0,697.0,3913.0
2416.0,792.0,3775.0
598.0,190.0,1038.0
1118.0,374.0,1938.0
881.0,303.0,1444.0
1042.0,284.0,1447.0
664.0,198.0,818.0
1216.0,457.0,1949.0
1120.0,362.0,1966.0
509.0,202.0,1129.0
989.0,293.0,1493.0
1392.0,423.0,2205.0
1355.0,434.0,2103.0
608.0,201.0,1064.0
1382.0,435.0,3600.0
1913.0,641.0,4943.0
424.0,137.0,1113.0
1995.0,638.0,4873.0
1758.0,639.0,4055.0
2038.0,700.0,4297.0
851.0,291.0,2217.0
505.0,213.0,1431.0
774.0,290.0,1755.0
878.0,305.0,2414.0
1490.0,482.0,4078.0
25.0,7.0,40.0
2975.0,1018.0,6531.0
2653.0,664.0,3548.0
1488.0,332.0,1962.0
1540.0,419.0,2245.0
1025.0,275.0,1391.0
1322.0,386.0,1973.0
1471.0,348.0,1392.0
1373.0,332.0,1188.0
2122.0,529.0,1914.0
2551.0,793.0,3789.0
890.0,226.0,1091.0
1282.0,326.0,1248.0
1538.0,342.0,1465.0
1094.0,238.0,897.0
1151.0,229.0,1108.0
1174.0,335.0,1722.0
1290.0,338.0,1580.0
1005.0,272.0,1369.0
1271.0,287.0,1529.0
933.0,267.0,1326.0
599.0,206.0,965.0
1041.0,270.0,1492.0
863.0,228.0,1042.0
1092.0,274.0,1270.0
1923.0,614.0,2787.0
1369.0,339.0,1683.0
1125.0,296.0,1419.0
2028.0,573.0,2024.0
997.0,361.0,1165.0
1134.0,288.0,1625.0
1002.0,248.0,1204.0
807.0,168.0,552.0
1221.0,370.0,1723.0
932.0,273.0,1410.0
615.0,208.0,1342.0
579.0,213.0,1146.0
975.0,305.0,1862.0
2597.0,893.0,5002.0
2117.0,598.0,2976.0
1085.0,438.0,2480.0
1613.0,697.0,3531.0
484.0,176.0,862.0
827.0,292.0,1588.0
637.0,211.0,1203.0
670.0,250.0,1471.0
1362.0,454.0,1951.0
1174.0,390.0,1406.0
1222.0,387.0,1694.0
2114.0,838.0,5308.0
1177.0,439.0,2792.0
880.0,441.0,1974.0
1699.0,692.0,2446.0
1158.0,486.0,1617.0
1580.0,735.0,3040.0
1262.0,509.0,2530.0
707.0,293.0,1995.0
1190.0,479.0,2468.0
887.0,306.0,1903.0
608.0,246.0,1451.0
3124.0,953.0,6540.0
882.0,308.0,1805.0
913.0,311.0,2002.0
988.0,404.0,2071.0
715.0,284.0,1601.0
1029.0,387.0,1996.0
1103.0,433.0,2126.0
1359.0,481.0,2149.0
1968.0,680.0,2376.0
2313.0,832.0,2945.0
1644.0,606.0,2185.0
1138.0,412.0,2139.0
964.0,311.0,1681.0
1022.0,368.0,1745.0
614.0,242.0,1180.0
1034.0,375.0,1882.0
934.0,326.0,1772.0
1390.0,486.0,2722.0
1163.0,379.0,1948.0
1269.0,321.0,1430.0
2778.0,644.0,2622.0
1282.0,391.0,1759.0
1305.0,406.0,2142.0
2816.0,673.0,2854.0
1077.0,320.0,1645.0
2032.0,690.0,3304.0
916.0,281.0,1478.0
988.0,309.0,1639.0
1006.0,329.0,1887.0
789.0,193.0,1026.0
3017.0,793.0,3400.0
913.0,214.0,928.0
1052.0,253.0,1265.0
1258.0,309.0,1620.0
590.0,144.0,825.0
1380.0,352.0,1678.0
691.0,211.0,936.0
1108.0,294.0,1473.0
2033.0,491.0,2664.0
2010.0,514.0,2426.0
1042.0,287.0,1357.0
1068.0,271.0,1226.0
1623.0,479.0,1927.0
1672.0,476.0,2125.0
410.0,117.0,446.0
2593.0,616.0,3271.0
719.0,233.0,1116.0
1306.0,403.0,1991.0
1195.0,309.0,1657.0
946.0,232.0,1184.0
1461.0,516.0,1878.0
1476.0,475.0,2013.0
981.0,291.0,1743.0
1274.0,398.0,1962.0
1328.0,354.0,1743.0
1659.0,387.0,2104.0
1162.0,288.0,1431.0
1407.0,465.0,1911.0
737.0,218.0,1083.0
1576.0,493.0,2762.0
1205.0,343.0,1585.0
1379.0,395.0,1976.0
2219.0,820.0,3933.0
1227.0,359.0,1945.0
2430.0,660.0,3808.0
1236.0,355.0,1976.0
1600.0,376.0,1954.0
527.0,130.0,495.0
1165.0,230.0,1045.0
883.0,190.0,894.0
2241.0,443.0,2107.0
2170.0,466.0,1999.0
2688.0,784.0,3382.0
1312.0,396.0,2075.0
1307.0,315.0,1414.0
1243.0,394.0,2108.0
1505.0,366.0,1805.0
1573.0,407.0,1995.0
1293.0,310.0,1726.0
2151.0,537.0,2469.0
1218.0,408.0,2400.0
1386.0,411.0,2470.0
889.0,271.0,1699.0
1564.0,501.0,2572.0
1115.0,275.0,1328.0
917.0,378.0,1748.0
816.0,276.0,1579.0
871.0,296.0,1705.0
797.0,283.0,1632.0
627.0,221.0,1165.0
1339.0,389.0,2382.0
3232.0,1016.0,4815.0
1112.0,391.0,2085.0
1222.0,446.0,2562.0
1520.0,503.0,3142.0
1049.0,447.0,2299.0
758.0,304.0,1519.0
1214.0,521.0,2395.0
1305.0,507.0,2603.0
1395.0,486.0,2911.0
969.0,327.0,1921.0
807.0,247.0,1323.0
1886.0,737.0,3395.0
2984.0,931.0,4711.0
779.0,229.0,1287.0
758.0,250.0,1288.0
1293.0,444.0,2424.0
445.0,150.0,802.0
444.0,158.0,903.0
2269.0,663.0,4039.0
829.0,273.0,1606.0
956.0,277.0,1478.0
1204.0,404.0,2830.0
2374.0,753.0,5166.0
1921.0,721.0,3708.0
2547.0,895.0,4534.0
3106.0,1144.0,5805.0
3836.0,1480.0,10621.0
1235.0,383.0,2161.0
1021.0,332.0,1677.0
574.0,171.0,1065.0
1053.0,316.0,1932.0
972.0,338.0,1758.0
1127.0,325.0,1942.0
1655.0,628.0,2968.0
1003.0,310.0,1653.0
1018.0,320.0,2046.0
578.0,171.0,1011.0
1276.0,426.0,2417.0
1540.0,497.0,2678.0
804.0,272.0,1589.0
1169.0,406.0,2169.0
2541.0,462.0,2722.0
685.0,255.0,1382.0
1248.0,399.0,2182.0
977.0,357.0,1636.0
744.0,252.0,1434.0
692.0,235.0,1337.0
1309.0,421.0,2518.0
2526.0,798.0,4040.0
1741.0,398.0,2323.0
826.0,188.0,1143.0
15.0,6.0,15.0
2043.0,614.0,3797.0
1099.0,343.0,1984.0
2855.0,1006.0,4853.0
508.0,174.0,1143.0
5279.0,1844.0,9559.0
1466.0,525.0,2655.0
1751.0,479.0,2595.0
2087.0,543.0,2077.0
1336.0,542.0,1724.0
1005.0,298.0,1436.0
653.0,238.0,1022.0
932.0,313.0,1727.0
1122.0,377.0,1539.0
1105.0,359.0,1595.0
1429.0,517.0,1789.0
3176.0,1071.0,4267.0
788.0,286.0,1243.0
2144.0,667.0,2988.0
565.0,191.0,734.0
261.0,73.0,396.0
967.0,254.0,1307.0
1291.0,392.0,2003.0
1470.0,488.0,2203.0
1203.0,359.0,1569.0
2386.0,597.0,2172.0
1687.0,463.0,2006.0
1142.0,272.0,1377.0
588.0,218.0,603.0
1206.0,394.0,1481.0
787.0,269.0,1099.0
457.0,143.0,647.0
302.0,60.0,332.0
2486.0,754.0,2991.0
1535.0,323.0,1076.0
806.0,202.0,852.0
1064.0,247.0,1014.0
402.0,95.0,385.0
655.0,149.0,705.0
2862.0,181.0,871.0
2990.0,302.0,1256.0
455.0,107.0,389.0
1853.0,452.0,1856.0
266.0,56.0,278.0
2052.0,440.0,1715.0
893.0,192.0,934.0
925.0,220.0,1070.0
1535.0,332.0,1291.0
1423.0,276.0,1296.0
1193.0,260.0,1273.0
3299.0,726.0,3272.0
817.0,176.0,762.0
814.0,180.0,616.0
2118.0,669.0,1807.0
1249.0,249.0,1079.0
1164.0,262.0,1011.0
1613.0,308.0,1074.0
785.0,169.0,855.0
613.0,142.0,691.0
682.0,137.0,563.0
690.0,134.0,609.0
1005.0,224.0,908.0
1005.0,229.0,911.0
999.0,221.0,962.0
715.0,165.0,733.0
835.0,232.0,859.0
1177.0,295.0,1346.0
1438.0,329.0,1279.0
1706.0,409.0,1682.0
627.0,145.0,525.0
2842.0,572.0,2115.0
2588.0,609.0,2250.0
2920.0,677.0,2631.0
1820.0,419.0,1535.0
1484.0,320.0,1138.0
3228.0,701.0,2631.0
546.0,121.0,474.0
720.0,143.0,661.0
1735.0,348.0,1478.0
987.0,220.0,832.0
965.0,217.0,887.0
2191.0,492.0,1845.0
2325.0,528.0,2099.0
1855.0,502.0,1636.0
1248.0,281.0,882.0
1893.0,387.0,1629.0
851.0,199.0,676.0
968.0,202.0,760.0
883.0,226.0,759.0
488.0,107.0,346.0
925.0,222.0,894.0
2682.0,595.0,2201.0
2053.0,508.0,1734.0
1511.0,381.0,1256.0
1303.0,302.0,1055.0
1191.0,261.0,946.0
1962.0,501.0,1474.0
3004.0,722.0,2729.0
2195.0,610.0,2344.0
773.0,208.0,814.0
952.0,255.0,690.0
1175.0,342.0,1218.0
1740.0,423.0,1715.0
2077.0,500.0,1912.0
1024.0,284.0,984.0
1060.0,268.0,1007.0
1825.0,455.0,1384.0
1296.0,392.0,1746.0
1841.0,502.0,1973.0
736.0,252.0,1179.0
2119.0,600.0,2412.0
827.0,223.0,782.0
775.0,231.0,815.0
2385.0,733.0,3281.0
1068.0,331.0,1417.0
1472.0,464.0,1956.0
1929.0,539.0,2122.0
2103.0,547.0,2403.0
1568.0,459.0,2573.0
2650.0,728.0,2886.0
1189.0,321.0,1141.0
2012.0,544.0,2316.0
1777.0,507.0,2296.0
717.0,180.0,932.0
2037.0,459.0,1705.0
834.0,216.0,702.0
3264.0,914.0,3361.0
2368.0,730.0,3218.0
1233.0,306.0,1341.0
1603.0,323.0,1228.0
732.0,235.0,931.0
1689.0,418.0,1657.0
319.0,90.0,322.0
51.0,23.0,47.0
267.0,55.0,167.0
714.0,156.0,378.0
1976.0,466.0,1402.0
1754.0,447.0,1499.0
1529.0,418.0,1849.0
3032.0,832.0,2283.0
1300.0,318.0,1095.0
899.0,219.0,1011.0
1439.0,251.0,986.0
839.0,199.0,706.0
3909.0,955.0,2562.0
498.0,87.0,312.0
1062.0,231.0,861.0
1270.0,282.0,885.0
2054.0,480.0,2215.0
2312.0,541.0,1486.0
754.0,144.0,617.0
1441.0,310.0,1087.0
2223.0,609.0,1867.0
1666.0,337.0,1045.0
2271.0,437.0,1553.0
1886.0,401.0,1503.0
1622.0,327.0,1196.0
1288.0,261.0,972.0
230.0,57.0,173.0
2650.0,605.0,1971.0
625.0,156.0,626.0
2784.0,711.0,2643.0
1496.0,448.0,1514.0
1913.0,702.0,1781.0
2980.0,736.0,2225.0
2160.0,497.0,1366.0
950.0,235.0,867.0
2274.0,510.0,1863.0
1257.0,298.0,1315.0
883.0,221.0,788.0
2212.0,539.0,1705.0
2252.0,508.0,1705.0
1615.0,354.0,1134.0
1129.0,263.0,1212.0
1930.0,427.0,1547.0
1257.0,258.0,973.0
1537.0,389.0,1429.0
2544.0,598.0,2073.0
2140.0,488.0,1608.0
1844.0,464.0,1474.0
1741.0,408.0,1172.0
1058.0,275.0,1022.0
1398.0,353.0,1273.0
2087.0,409.0,1186.0
1418.0,316.0,1091.0
380.0,83.0,151.0
1827.0,520.0,1790.0
2815.0,767.0,2700.0
1506.0,375.0,1403.0
3259.0,770.0,2369.0
2055.0,534.0,1911.0
1508.0,351.0,988.0
1157.0,301.0,1010.0
2542.0,581.0,1871.0
2646.0,605.0,1880.0
2237.0,545.0,1735.0
1512.0,364.0,1230.0
585.0,139.0,428.0
3558.0,957.0,3388.0
2106.0,593.0,2410.0
834.0,175.0,627.0
1068.0,251.0,903.0
2806.0,830.0,2887.0
3086.0,808.0,3214.0
1280.0,405.0,1698.0
1514.0,408.0,1477.0
1320.0,276.0,1184.0
1758.0,361.0,1174.0
1882.0,435.0,1903.0
1977.0,435.0,1516.0
3208.0,719.0,2419.0
2576.0,528.0,1846.0
1175.0,282.0,1161.0
620.0,132.0,590.0
970.0,248.0,927.0
2461.0,573.0,2064.0
1763.0,350.0,1407.0
1448.0,320.0,1196.0
1890.0,416.0,1444.0
1756.0,438.0,1347.0
1897.0,364.0,1363.0
286.0,64.0,221.0
1486.0,337.0,1236.0
1482.0,334.0,1201.0
2272.0,482.0,1471.0
2621.0,628.0,2249.0
2480.0,481.0,1635.0
5027.0,1041.0,3297.0
3803.0,740.0,2913.0
402.0,105.0,427.0
3740.0,970.0,3507.0
8551.0,1808.0,6895.0
3559.0,945.0,2911.0
2830.0,694.0,2474.0
820.0,184.0,825.0
2959.0,776.0,3114.0
1871.0,504.0,2090.0
1268.0,317.0,1409.0
1558.0,379.0,1751.0
3731.0,892.0,4220.0
259.0,60.0,381.0
1097.0,307.0,1147.0
2962.0,703.0,2748.0
3913.0,842.0,3186.0
1663.0,381.0,1688.0
1097.0,274.0,1058.0
1226.0,264.0,932.0
2033.0,443.0,1657.0
1657.0,331.0,1357.0
1644.0,346.0,1182.0
1354.0,292.0,1053.0
1057.0,230.0,879.0
1316.0,268.0,1026.0
1520.0,356.0,1346.0
2288.0,524.0,1735.0
1403.0,279.0,1212.0
912.0,191.0,859.0
814.0,213.0,794.0
1571.0,458.0,1876.0
1217.0,354.0,1231.0
1876.0,416.0,1724.0
793.0,216.0,1052.0
918.0,258.0,1326.0
